0000000000000000 A irq_stack_union
ffffffff8184e990 T mmc_io_rw_extended
ffffffff8184ed30 T sdio_reset
ffffffff8184eda0 t sdio_bus_remove
ffffffff8184ee00 t sdio_bus_uevent
ffffffff8184ee90 t modalias_show
ffffffff8184eed0 t device_show
ffffffff8184ef00 t vendor_show
ffffffff8184ef30 t class_show
ffffffff8184ef60 T sdio_register_driver
ffffffff8184ef80 T sdio_unregister_driver
ffffffff8184efa0 t sdio_release_func
ffffffff8184efd0 t sdio_match_device.isra.6
ffffffff8184f040 t sdio_bus_match
ffffffff8184f060 t sdio_bus_probe
ffffffff8184f0d0 T sdio_register_bus
ffffffff8184f0f0 T sdio_unregister_bus
ffffffff8184f110 T sdio_alloc_func
ffffffff8184f180 T sdio_add_func
ffffffff8184f220 T sdio_remove_func
ffffffff8184f260 t cistpl_manfid
ffffffff8184f2a0 t cistpl_funce_common
ffffffff8184f2f0 t cis_tpl_parse
ffffffff8184f3c0 t cistpl_funce
ffffffff8184f400 t sdio_read_cis
ffffffff8184f6d0 t cistpl_funce_func
ffffffff8184f750 t cistpl_vers_1
ffffffff8184f8b0 T sdio_read_common_cis
ffffffff8184f8c0 T sdio_free_common_cis
ffffffff8184f910 T sdio_read_func_cis
ffffffff8184f980 T sdio_free_func_cis
ffffffff8184f9e0 T sdio_disable_func
ffffffff8184fa70 T sdio_set_block_size
ffffffff8184fb30 T sdio_writeb_readb
ffffffff8184fb80 T sdio_enable_func
ffffffff8184fc70 T sdio_align_size
ffffffff8184fe70 t sdio_io_rw_ext_helper
ffffffff81850060 T sdio_memcpy_fromio
ffffffff81850080 T sdio_readw
ffffffff81850110 T sdio_readl
ffffffff818501a0 T sdio_memcpy_toio
ffffffff818501c0 T sdio_writew
ffffffff81850200 T sdio_writel
ffffffff81850240 T sdio_readsb
ffffffff81850260 T sdio_writesb
ffffffff81850280 T sdio_get_host_pm_caps
ffffffff818502b0 T sdio_set_host_pm_flags
ffffffff81850300 T sdio_claim_host
ffffffff81850330 T sdio_release_host
ffffffff81850360 T sdio_readb
ffffffff81850400 T sdio_writeb
ffffffff81850440 T sdio_f0_readb
ffffffff818504c0 T sdio_f0_writeb
ffffffff81850530 t process_sdio_pending_irqs
ffffffff81850680 T sdio_run_irqs
ffffffff818506b0 t sdio_irq_thread
ffffffff81850890 t sdio_single_irq_set
ffffffff81850910 T sdio_claim_irq
ffffffff81850ad0 T sdio_release_irq
ffffffff81850c20 t add_quirk
ffffffff81850c30 t remove_quirk
ffffffff81850c40 t add_quirk_for_sdio_devices
ffffffff81850c60 T mmc_fixup_device
ffffffff81850da0 T mmc_gpio_request_ro
ffffffff81850db0 T mmc_gpio_free_ro
ffffffff81850e00 t mmc_gpio_alloc
ffffffff81850f10 T mmc_gpiod_request_cd
ffffffff81850f30 T mmc_gpio_free_cd
ffffffff81850fb0 T mmc_gpiod_free_cd
ffffffff81851020 T mmc_gpio_get_ro
ffffffff81851090 T mmc_gpio_get_cd
ffffffff81851100 T mmc_gpio_request_cd
ffffffff81851130 T mmc_gpiod_request_cd_irq
ffffffff81851190 t mmc_clock_opt_get
ffffffff818511b0 t mmc_clock_fops_open
ffffffff818511d0 t mmc_dbg_card_status_fops_open
ffffffff818511f0 t mmc_clock_opt_set
ffffffff81851240 t mmc_ios_open
ffffffff81851260 t mmc_ios_show
ffffffff81851470 t mmc_ext_csd_release
ffffffff81851490 t mmc_ext_csd_open
ffffffff818515c0 t mmc_ext_csd_read
ffffffff818515f0 t mmc_dbg_card_status_get
ffffffff81851640 T mmc_add_host_debugfs
ffffffff81851700 T mmc_remove_host_debugfs
ffffffff81851720 T mmc_add_card_debugfs
ffffffff81851840 T mmc_remove_card_debugfs
ffffffff81851860 t add_quirk
ffffffff81851870 t add_quirk_mmc
ffffffff81851890 t mmc_blk_getgeo
ffffffff818518c0 t _mmc_blk_suspend
ffffffff81851920 t mmc_blk_shutdown
ffffffff81851930 t mmc_blk_suspend
ffffffff81851940 t mmc_blk_resume
ffffffff818519b0 t mmc_blk_put
ffffffff81851a40 t mmc_blk_release
ffffffff81851a70 t mmc_sd_num_wr_blocks
ffffffff81851c10 t mmc_blk_packed_hdr_wrq_prep
ffffffff81851f30 t mmc_blk_rw_rq_prep
ffffffff818523b0 t mmc_add_disk
ffffffff818524d0 t mmc_blk_remove_req.part.28
ffffffff81852580 t mmc_blk_remove_parts.isra.29
ffffffff81852610 t mmc_blk_get.isra.30
ffffffff81852660 t power_ro_lock_show
ffffffff818526c0 t force_ro_show
ffffffff81852720 t mmc_blk_open
ffffffff818527c0 t force_ro_store
ffffffff81852850 t mmc_blk_cmd_error
ffffffff81852900 t get_card_status.isra.32
ffffffff81852970 t card_busy_detect
ffffffff81852ab0 t mmc_blk_err_check
ffffffff81853090 t power_ro_lock_store
ffffffff81853200 t mmc_blk_ioctl_cmd
ffffffff81853860 t mmc_blk_ioctl
ffffffff81853890 t mmc_blk_compat_ioctl
ffffffff818538b0 t mmc_blk_remove
ffffffff81853980 t mmc_blk_packed_err_check
ffffffff81853b10 t mmc_blk_reset
ffffffff81853c00 t mmc_blk_alloc_req
ffffffff81853ff0 t mmc_blk_probe
ffffffff818542c0 t mmc_blk_issue_rw_rq
ffffffff81854f80 t mmc_blk_issue_rq
ffffffff818554f0 T mmc_access_rpmb
ffffffff81855510 t mmc_queue_thread
ffffffff81855730 t mmc_prep_request
ffffffff818557b0 t mmc_request_fn
ffffffff818558b0 t mmc_alloc_sg
ffffffff81855910 t mmc_queue_packed_map_sg.isra.5
ffffffff81855a60 T mmc_init_queue
ffffffff81856020 T mmc_packed_init
ffffffff818560f0 T mmc_packed_clean
ffffffff81856130 T mmc_queue_suspend
ffffffff81856190 T mmc_queue_resume
ffffffff818561f0 T mmc_cleanup_queue
ffffffff81856300 T mmc_queue_map_sg
ffffffff81856410 T mmc_queue_bounce_pre
ffffffff81856460 T mmc_queue_bounce_post
ffffffff818564b0 t memstick_bus_match
ffffffff81856510 t memstick_device_suspend
ffffffff81856540 t memstick_device_resume
ffffffff81856570 t memstick_dummy_check
ffffffff81856580 T memstick_new_req
ffffffff818565c0 T memstick_init_req_sg
ffffffff81856630 T memstick_detect_change
ffffffff81856650 T memstick_init_req
ffffffff81856770 T memstick_set_rw_addr
ffffffff818567c0 t h_memstick_set_rw_addr
ffffffff81856810 t h_memstick_read_dev_id
ffffffff81856870 t memstick_free
ffffffff81856880 t memstick_free_card
ffffffff81856890 t memstick_device_remove
ffffffff818568d0 T memstick_free_host
ffffffff818568e0 T memstick_suspend_host
ffffffff81856910 t memstick_device_probe
ffffffff81856960 t memstick_uevent
ffffffff818569d0 t class_show
ffffffff81856a00 t category_show
ffffffff81856a30 t type_show
ffffffff81856a60 T memstick_remove_host
ffffffff81856af0 T memstick_register_driver
ffffffff81856b10 T memstick_unregister_driver
ffffffff81856b20 T memstick_next_req
ffffffff81856bc0 T memstick_resume_host
ffffffff81856c50 T memstick_add_host
ffffffff81856d30 T memstick_alloc_host
ffffffff81856db0 t memstick_check
ffffffff81857090 T led_stop_software_blink
ffffffff818570c0 t led_blink_setup
ffffffff818571b0 T led_blink_set
ffffffff818571f0 T led_blink_set_oneshot
ffffffff81857260 T led_set_brightness
ffffffff818572b0 T led_classdev_suspend
ffffffff818572c0 T led_classdev_resume
ffffffff818572e0 t led_suspend
ffffffff81857320 t led_resume
ffffffff81857350 t led_timer_function
ffffffff81857440 t set_brightness_delayed
ffffffff81857490 T led_classdev_register
ffffffff818575b0 T led_classdev_unregister
ffffffff81857650 t led_max_brightness_show
ffffffff81857680 t brightness_show
ffffffff818576d0 t brightness_store
ffffffff81857750 T led_trigger_show
ffffffff818578a0 T led_trigger_set
ffffffff81857a10 T led_trigger_remove
ffffffff81857a40 T led_trigger_store
ffffffff81857b80 T led_trigger_unregister
ffffffff81857c60 T led_trigger_unregister_simple
ffffffff81857c80 T led_trigger_event
ffffffff81857d00 T led_trigger_set_default
ffffffff81857db0 T led_trigger_register
ffffffff81857f10 T led_trigger_rename_static
ffffffff81857f60 T led_trigger_blink_oneshot
ffffffff81857ff0 T led_trigger_register_simple
ffffffff81858080 T led_trigger_blink
ffffffff81858110 t dmi_table
ffffffff818581c0 T dmi_get_system_info
ffffffff818581e0 T dmi_memdev_name
ffffffff81858250 T dmi_name_in_vendors
ffffffff818582b0 t dmi_matches
ffffffff81858390 T dmi_check_system
ffffffff818583f0 T dmi_first_match
ffffffff81858430 T dmi_find_device
ffffffff818584b0 T dmi_match
ffffffff818584e0 T dmi_get_date
ffffffff81858660 T dmi_walk
ffffffff818586e0 T dmi_name_in_serial
ffffffff81858710 t sys_dmi_field_show
ffffffff81858750 t get_modalias
ffffffff81858870 t dmi_dev_uevent
ffffffff818588f0 t sys_dmi_modalias_show
ffffffff81858920 t memmap_attr_show
ffffffff81858940 t type_show
ffffffff81858970 t end_show
ffffffff818589a0 t start_show
ffffffff818589d0 t efi_attr_is_visible
ffffffff81858a40 t config_table_show
ffffffff81858a60 t runtime_show
ffffffff81858a80 t fw_vendor_show
ffffffff81858aa0 t systab_show
ffffffff81858bd0 T efi_lookup_mapped_addr
ffffffff81858c80 t validate_boot_order
ffffffff81858c90 t validate_uint16
ffffffff81858ca0 t validate_ascii_string
ffffffff81858ce0 T __efivar_entry_delete
ffffffff81858d70 T __efivar_entry_get
ffffffff81858e10 T efivar_entry_iter_begin
ffffffff81858e30 T efivars_kobject
ffffffff81858e60 T efivars_register
ffffffff81858e80 T efivar_entry_set_safe
ffffffff81859020 T efivar_validate
ffffffff81859180 T efivar_variable_is_removable
ffffffff81859230 T efivar_entry_find
ffffffff81859390 T efivars_unregister
ffffffff818593e0 t validate_device_path.part.0
ffffffff81859460 t validate_device_path
ffffffff81859490 T __efivar_entry_iter
ffffffff818595d0 t validate_load_option
ffffffff818596b0 T efivar_run_worker
ffffffff818596e0 T efivar_entry_iter_end
ffffffff81859750 T efivar_entry_add
ffffffff818597f0 T efivar_entry_iter
ffffffff818598d0 T efivar_entry_remove
ffffffff81859980 T efivar_entry_get
ffffffff81859ab0 T efivar_entry_size
ffffffff81859be0 T efivar_entry_set
ffffffff81859e00 T efivar_init
ffffffff8185a1e0 T efivar_entry_delete
ffffffff8185a390 T efivar_entry_set_get_size
ffffffff8185a7a0 t efi_power_off
ffffffff8185a7c0 T efi_reboot
ffffffff8185a820 t efivar_release
ffffffff8185a840 t efivar_update_sysfs_entry
ffffffff8185a8b0 t efivar_show_raw
ffffffff8185aa40 t efivar_data_read
ffffffff8185aac0 t efivar_attr_read
ffffffff8185adc0 t efivar_size_read
ffffffff8185ae40 t efivar_create_sysfs_entry
ffffffff8185af30 t efivar_attr_store
ffffffff8185afa0 t efivar_attr_show
ffffffff8185b000 t efivar_delete
ffffffff8185b110 t efivars_sysfs_exit
ffffffff8185b190 t efivar_sysfs_destroy
ffffffff8185b1b0 t efivar_guid_read
ffffffff8185b210 t efivar_update_sysfs_entries
ffffffff8185b280 T efivars_sysfs_init
ffffffff8185b490 t efivars_sysfs_callback
ffffffff8185b500 t efivar_create
ffffffff8185b7b0 t efivar_store_raw
ffffffff8185bb10 t map_attr_show
ffffffff8185bb30 t attribute_show
ffffffff8185bb60 t num_pages_show
ffffffff8185bb90 t virt_addr_show
ffffffff8185bbc0 t phys_addr_show
ffffffff8185bbf0 t type_show
ffffffff8185bc20 t map_release
ffffffff8185bc30 T efi_runtime_map_setup
ffffffff8185bc50 T ccp_present
ffffffff8185bc70 T ccp_enqueue_cmd
ffffffff8185bde0 t ccp_do_cmd_backlog
ffffffff8185bec0 t ccp_do_cmd_complete
ffffffff8185bef0 t ccp_cmd_queue_thread
ffffffff8185c170 t ccp_trng_read
ffffffff8185c200 T ccp_alloc_struct
ffffffff8185c2d0 T ccp_init
ffffffff8185c6f0 T ccp_destroy
ffffffff8185c900 T ccp_irq_handler
ffffffff8185c9e0 T ccp_queues_suspended
ffffffff8185ca50 t ccp_update_sg_workarea
ffffffff8185caa0 t ccp_queue_buf
ffffffff8185cb60 t ccp_prepare_data
ffffffff8185cc90 t ccp_set_dm_area.isra.9
ffffffff8185cd00 t ccp_reverse_get_dm_area.isra.12
ffffffff8185cda0 t ccp_do_cmd.constprop.17
ffffffff8185cfe0 t ccp_perform_ecc.constprop.15
ffffffff8185d050 t ccp_perform_aes
ffffffff8185d100 t ccp_perform_passthru
ffffffff8185d1e0 t ccp_copy_to_from_ksb
ffffffff8185d280 t ccp_sg_free
ffffffff8185d300 t ccp_dm_free
ffffffff8185d3b0 t ccp_reverse_set_dm_area.part.11.constprop.21
ffffffff8185d480 t ccp_init_dm_workarea.isra.7.part.8
ffffffff8185d5d0 t ccp_init_dm_workarea.isra.7
ffffffff8185d610 t ccp_init_data
ffffffff8185d770 t ccp_run_rsa_cmd
ffffffff8185dc60 t ccp_run_ecc_mm_cmd
ffffffff8185def0 t ccp_run_ecc_pm_cmd
ffffffff8185e2c0 t ccp_run_passthru_cmd
ffffffff8185e7b0 t ccp_get_dm_area.isra.10.constprop.24
ffffffff8185e810 t ccp_run_sha_cmd
ffffffff8185edc0 t ccp_run_xts_aes_cmd
ffffffff8185f460 t ccp_run_aes_cmac_cmd
ffffffff8185f850 t ccp_run_aes_cmd
ffffffff8185fe10 T ccp_run_cmd
ffffffff8185ff10 t ccp_pci_resume
ffffffff8185ffa0 t ccp_pci_suspend
ffffffff818600b0 t ccp_pci_remove
ffffffff81860110 t ccp_free_irqs
ffffffff818601a0 t ccp_get_irqs
ffffffff81860380 t ccp_pci_probe
ffffffff81860650 T ccp_pci_init
ffffffff81860670 T ccp_pci_exit
ffffffff81860690 t ccp_crypto_cmd_complete
ffffffff81860790 t ccp_crypto_complete
ffffffff818608f0 t ccp_unregister_algs
ffffffff818609e0 t ccp_crypto_exit
ffffffff818609f0 t ccp_crypto_init
ffffffff81860ab0 T ccp_crypto_enqueue_request
ffffffff81860cb0 T ccp_crypto_sg_table_add
ffffffff81860d70 t ccp_aes_cra_init
ffffffff81860da0 t ccp_aes_cra_exit
ffffffff81860db0 t ccp_aes_rfc3686_cra_init
ffffffff81860de0 t ccp_aes_crypt
ffffffff81860f50 t ccp_aes_rfc3686_decrypt
ffffffff81860fa0 t ccp_aes_rfc3686_encrypt
ffffffff81860ff0 t ccp_aes_decrypt
ffffffff81861000 t ccp_aes_encrypt
ffffffff81861010 t ccp_aes_setkey
ffffffff818610a0 t ccp_aes_rfc3686_setkey
ffffffff818610d0 t ccp_aes_rfc3686_complete
ffffffff81861120 t ccp_aes_rfc3686_cra_exit
ffffffff81861130 t ccp_aes_complete
ffffffff81861160 T ccp_register_aes_algs
ffffffff81861280 t ccp_aes_cmac_export
ffffffff818612d0 t ccp_aes_cmac_cra_exit
ffffffff81861300 t ccp_aes_cmac_complete
ffffffff81861390 t ccp_aes_cmac_cra_init
ffffffff81861400 t ccp_aes_cmac_import
ffffffff81861480 t ccp_aes_cmac_init
ffffffff818614c0 t ccp_do_cmac_update
ffffffff81861860 t ccp_aes_cmac_finup
ffffffff81861880 t ccp_aes_cmac_digest
ffffffff818618d0 t ccp_aes_cmac_final
ffffffff818618f0 t ccp_aes_cmac_update
ffffffff81861900 t ccp_aes_cmac_setkey
ffffffff81861b10 T ccp_register_aes_cmac_algs
ffffffff81861ca0 t ccp_aes_xts_cra_exit
ffffffff81861cd0 t ccp_aes_xts_cra_init
ffffffff81861d50 t ccp_aes_xts_crypt
ffffffff81861f00 t ccp_aes_xts_decrypt
ffffffff81861f10 t ccp_aes_xts_encrypt
ffffffff81861f20 t ccp_aes_xts_setkey
ffffffff81861fa0 t ccp_aes_xts_complete
ffffffff81861fd0 T ccp_register_aes_xts_algs
ffffffff81862130 t ccp_sha_cra_init
ffffffff81862160 t ccp_sha_cra_exit
ffffffff81862170 t ccp_sha_complete
ffffffff81862200 t ccp_sha_import
ffffffff81862350 t ccp_sha_export
ffffffff81862450 t ccp_sha_init
ffffffff818624e0 t ccp_do_sha_update
ffffffff81862790 t ccp_sha_finup
ffffffff818627b0 t ccp_sha_final
ffffffff818627d0 t ccp_sha_update
ffffffff818627e0 t ccp_hmac_sha_cra_exit
ffffffff81862810 t ccp_hmac_sha_cra_init
ffffffff81862890 t ccp_sha_setkey
ffffffff818629f0 t ccp_sha_digest
ffffffff81862a20 T ccp_register_sha_algs
ffffffff81862cc0 t ecb_crypt_copy
ffffffff81862d20 t padlock_xcrypt_cbc
ffffffff81862e10 t aes_set_key
ffffffff81862fe0 t cbc_aes_encrypt
ffffffff81863180 t aes_encrypt
ffffffff818632a0 t aes_decrypt
ffffffff818633c0 t ecb_aes_encrypt
ffffffff818635a0 t ecb_aes_decrypt
ffffffff81863790 t cbc_aes_decrypt
ffffffff81863930 t padlock_sha_init
ffffffff81863960 t padlock_sha_export
ffffffff81863980 t padlock_sha_import
ffffffff818639b0 t padlock_sha1_init_nano
ffffffff818639f0 t padlock_sha256_init_nano
ffffffff81863a50 t padlock_cra_exit
ffffffff81863a70 t padlock_cra_init
ffffffff81863ae0 t padlock_sha_update
ffffffff81863b00 t padlock_sha_import_nano
ffffffff81863b20 t padlock_sha_export_nano
ffffffff81863b50 t padlock_sha1_finup
ffffffff81863d80 t padlock_sha1_final
ffffffff81863da0 t padlock_sha256_finup
ffffffff81863fd0 t padlock_sha256_final
ffffffff81863ff0 t padlock_sha256_update_nano
ffffffff81864330 t padlock_sha256_final_nano
ffffffff818643c0 t padlock_sha1_update_nano
ffffffff818646f0 t padlock_sha1_final_nano
ffffffff81864780 t acpi_pm_read
ffffffff818647a0 t acpi_pm_check_blacklist
ffffffff818647e0 t acpi_pm_check_graylist
ffffffff81864820 T acpi_pm_read_verified
ffffffff81864870 t acpi_pm_read_slow
ffffffff81864880 t init_pit_timer
ffffffff81864930 t pit_next_event
ffffffff81864970 t hid_debug_events_poll
ffffffff818649d0 T hid_debug_event
ffffffff81864ab0 T hid_dump_report
ffffffff81864ba0 t hid_debug_events_release
ffffffff81864c10 t hid_debug_events_read
ffffffff81864e90 t hid_debug_rdesc_open
ffffffff81864eb0 T hid_resolv_usage
ffffffff81865190 T hid_dump_field
ffffffff81865820 T hid_dump_device
ffffffff818659a0 t hid_debug_rdesc_show
ffffffff81865b80 T hid_dump_input
ffffffff81865c00 t hid_debug_events_open
ffffffff81865cf0 T hid_debug_register
ffffffff81865d70 T hid_debug_unregister
ffffffff81865dc0 T hid_debug_init
ffffffff81865de0 T hid_debug_exit
ffffffff81865e00 t fetch_item
ffffffff81865f00 t hid_match_one_id
ffffffff81865f60 t hid_match_device
ffffffff81866010 t hid_bus_match
ffffffff81866040 T hid_alloc_report_buf
ffffffff81866070 T hid_parse_report
ffffffff818660b0 T hid_validate_values
ffffffff818661f0 t hid_close_report
ffffffff81866320 T hid_open_report
ffffffff818665e0 t hid_device_release
ffffffff81866620 t hid_scan_main
ffffffff818667e0 t hid_get_report
ffffffff81866830 t read_report_descriptor
ffffffff81866880 t implement
ffffffff81866960 T hid_output_report
ffffffff81866ad0 t extract
ffffffff81866b40 T hid_connect
ffffffff81866f00 T hid_disconnect
ffffffff81866f60 t hid_device_remove
ffffffff81867050 t hid_uevent
ffffffff81867120 t modalias_show
ffffffff81867170 T hid_destroy_device
ffffffff818671d0 T __hid_register_driver
ffffffff81867260 T hid_unregister_driver
ffffffff81867310 t snto32
ffffffff81867350 T hid_snto32
ffffffff81867360 T hid_set_field
ffffffff81867480 t hid_process_event
ffffffff818675f0 T hid_report_raw_event
ffffffff81867a70 T hid_input_report
ffffffff81867bf0 T __hid_request
ffffffff81867d00 T hid_check_keys_pressed
ffffffff81867d70 t hid_parser_reserved
ffffffff81867da0 t hid_ignore.part.14
ffffffff81867fb0 T hid_ignore
ffffffff81867fe0 T hid_add_device
ffffffff81868270 t hid_device_probe
ffffffff818683f0 t hid_parser_global
ffffffff81868990 t hid_parser_local
ffffffff81868ca0 t store_new_id
ffffffff81868db0 T hid_allocate_device
ffffffff81868ea0 T hid_register_report
ffffffff81868f70 t hid_add_field
ffffffff81869320 t hid_parser_main
ffffffff818695a0 T hid_match_id
ffffffff818695f0 t match_scancode
ffffffff81869600 t match_keycode
ffffffff81869620 t match_index
ffffffff81869630 t hidinput_find_key
ffffffff81869730 T hidinput_calc_abs_res
ffffffff81869870 T hidinput_find_field
ffffffff81869910 T hidinput_get_led_field
ffffffff81869990 T hidinput_count_leds
ffffffff81869a30 t hidinput_open
ffffffff81869a50 t hidinput_close
ffffffff81869a70 t hidinput_led_worker
ffffffff81869b80 T hidinput_disconnect
ffffffff81869c30 t hidinput_has_been_populated.isra.6
ffffffff81869ca0 T hidinput_report_event
ffffffff81869cf0 t hidinput_locate_usage
ffffffff81869d70 t hidinput_getkeycode
ffffffff81869dc0 t hidinput_setkeycode
ffffffff81869e80 t hidinput_input_event
ffffffff81869f30 T hidinput_connect
ffffffff8186d1a0 T hidinput_hid_event
ffffffff8186d580 t hidraw_poll
ffffffff8186d5e0 T hidraw_report_event
ffffffff8186d700 t hidraw_fasync
ffffffff8186d720 t hidraw_send_report
ffffffff8186d8d0 t hidraw_write
ffffffff8186d920 t hidraw_read
ffffffff8186dbd0 t drop_ref.part.2
ffffffff8186dc30 T hidraw_disconnect
ffffffff8186dcb0 t hidraw_ioctl
ffffffff8186e030 T hidraw_connect
ffffffff8186e1a0 t hidraw_open
ffffffff8186e380 t hidraw_release
ffffffff8186e440 T hidraw_exit
ffffffff8186e480 t a4_input_mapped
ffffffff8186e4c0 t a4_event
ffffffff8186e5b0 t a4_probe
ffffffff8186e690 t apple_probe
ffffffff8186e7a0 t apple_input_mapping
ffffffff8186e8a0 t apple_input_mapped
ffffffff8186e950 t apple_report_fixup
ffffffff8186e9a0 t apple_event
ffffffff8186ec90 t belkin_input_mapping
ffffffff8186ed60 t belkin_probe
ffffffff8186ee10 t ch_input_mapping
ffffffff8186eee0 t ch_report_fixup
ffffffff8186ef30 t ch_input_mapping
ffffffff8186f360 t cp_event
ffffffff8186f3e0 t cp_report_fixup
ffffffff8186f460 t cp_input_mapped
ffffffff8186f4b0 t cp_probe
ffffffff8186f550 t ez_input_mapping
ffffffff8186f610 t ez_event
ffffffff8186f660 t gyration_input_mapping
ffffffff8186f8f0 t gyration_event
ffffffff8186f980 t ks_input_mapping
ffffffff8186fa00 t lg_input_mapped
ffffffff8186fac0 t lg_report_fixup
ffffffff8186fdf0 t lg_remove
ffffffff8186fe40 t lg_input_mapping
ffffffff818708f0 t lg_event
ffffffff81870960 t lg_probe
ffffffff81870bd0 t hid_lgff_set_autocenter
ffffffff81870c40 t hid_lgff_play
ffffffff81870de0 T lgff_init
ffffffff81870f00 t lg4ff_led_get_brightness
ffffffff81870f80 t lg4ff_range_store
ffffffff81871040 t lg4ff_range_show
ffffffff818710a0 t lg4ff_set_leds
ffffffff81871100 t lg4ff_led_set_brightness
ffffffff818711d0 t hid_lg4ff_set_autocenter_ffex
ffffffff81871250 t hid_lg4ff_set_range_g25
ffffffff81871300 t hid_lg4ff_play
ffffffff818713d0 t hid_lg4ff_set_range_dfp
ffffffff81871560 t hid_lg4ff_set_autocenter_default
ffffffff81871710 T lg4ff_adjust_input_event
ffffffff818717f0 T lg4ff_init
ffffffff81871e70 T lg4ff_deinit
ffffffff81871f40 t ms_event
ffffffff818720d0 t ms_probe
ffffffff81872190 t ms_input_mapping
ffffffff818724e0 t ms_input_mapped
ffffffff81872500 t ms_report_fixup
ffffffff818725b0 t mr_input_mapping
ffffffff818726e0 t mr_report_fixup
ffffffff81872730 t ntrig_input_configured
ffffffff818727c0 t ntrig_input_mapping
ffffffff81872a10 t ntrig_event
ffffffff81872f80 t set_deactivate_slack
ffffffff81872fe0 t set_activation_height
ffffffff81873050 t set_activation_width
ffffffff818730c0 t set_activate_slack
ffffffff81873120 t set_min_width
ffffffff81873190 t set_min_height
ffffffff81873200 t show_deactivate_slack
ffffffff81873230 t show_activation_height
ffffffff81873270 t show_activation_width
ffffffff818732b0 t show_activate_slack
ffffffff818732e0 t show_min_width
ffffffff81873320 t show_min_height
ffffffff81873360 t show_log_height
ffffffff81873390 t show_log_width
ffffffff818733c0 t show_phys_height
ffffffff818733f0 t show_phys_width
ffffffff81873420 t ntrig_remove
ffffffff81873460 t ntrig_input_mapped
ffffffff81873490 t ntrig_probe
ffffffff81873820 t hid_plff_play
ffffffff818738b0 t pl_probe
ffffffff81873bf0 t pl_input_mapping
ffffffff81873da0 t pl_report_fixup
ffffffff81873e00 t pl_probe
ffffffff81873ea0 t samsung_probe
ffffffff81873f70 t samsung_input_mapping
ffffffff818742c0 t samsung_report_fixup
ffffffff818744a0 t sixaxis_state_worker
ffffffff81874580 t dualshock4_state_worker
ffffffff818746c0 t sony_battery_get_property
ffffffff818747c0 t sony_report_fixup
ffffffff81874a10 t sony_led_get_brightness
ffffffff81874a90 t sony_led_blink_set
ffffffff81874c40 t sony_remove_dev_list.part.9
ffffffff81874ca0 t sony_raw_event
ffffffff81874f50 t sony_leds_remove
ffffffff81874fd0 t sony_set_leds
ffffffff818750b0 t sony_led_set_brightness
ffffffff81875170 t sony_probe
ffffffff81875df0 t sony_remove
ffffffff81875ec0 t sony_mapping
ffffffff81875f80 t sp_input_mapping
ffffffff81876020 t sp_report_fixup
ffffffff81876080 t ts_input_mapping
ffffffff81876460 t usbhid_power
ffffffff81876470 t hid_start_in
ffffffff81876540 t hid_cease_io
ffffffff81876580 t hid_submit_out
ffffffff818766b0 t usbhid_restart_out_queue
ffffffff81876750 t hid_irq_out
ffffffff81876850 t usbhid_wait_io
ffffffff81876950 t hid_set_idle
ffffffff818769a0 t usbhid_idle
ffffffff818769e0 t usbhid_raw_request
ffffffff81876b70 t usbhid_output_report
ffffffff81876c00 t hid_io_error.isra.15
ffffffff81876d20 T usbhid_open
ffffffff81876dc0 t hid_retry_timeout
ffffffff81876de0 t hid_reset
ffffffff81876f50 t hid_irq_in
ffffffff81877130 t hid_resume_common.part.16
ffffffff81877160 t hid_free_buffers.isra.17
ffffffff818771c0 t hid_get_class_descriptor.constprop.21
ffffffff81877260 t usbhid_parse
ffffffff818774f0 t hid_submit_ctrl
ffffffff81877770 t usbhid_restart_ctrl_queue
ffffffff81877820 t usbhid_submit_report
ffffffff81877bf0 t usbhid_request
ffffffff81877c20 t hid_ctrl
ffffffff81877d60 t usbhid_probe
ffffffff818781a0 t hid_pre_reset
ffffffff81878250 t usbhid_disconnect
ffffffff81878330 t usbhid_stop
ffffffff818784c0 T usbhid_close
ffffffff81878630 t hid_restart_io
ffffffff81878850 t hid_resume
ffffffff81878880 t hid_suspend
ffffffff81878bb0 t hid_post_reset
ffffffff81878d90 t hid_reset_resume
ffffffff81878de0 T usbhid_init_reports
ffffffff81878ef0 t usbhid_start
ffffffff81879640 T usbhid_get_power
ffffffff81879650 T usbhid_put_power
ffffffff81879660 T usbhid_find_interface
ffffffff81879680 T usbhid_lookup_quirk
ffffffff818797d0 T usbhid_quirks_init
ffffffff81879980 T usbhid_quirks_exit
ffffffff81879a10 t hiddev_lookup_report
ffffffff81879aa0 t hiddev_write
ffffffff81879ab0 t hiddev_poll
ffffffff81879b10 t hiddev_fasync
ffffffff81879b30 t hiddev_release
ffffffff81879c30 t hiddev_open
ffffffff81879e60 t hiddev_read
ffffffff8187a1e0 t hiddev_devnode
ffffffff8187a210 t hiddev_send_event.isra.3
ffffffff8187a2f0 T hiddev_hid_event
ffffffff8187a370 t hiddev_ioctl_string.isra.4
ffffffff8187a440 t hiddev_ioctl_usage.isra.5
ffffffff8187a7f0 t hiddev_ioctl
ffffffff8187af00 t hiddev_compat_ioctl
ffffffff8187af10 T hiddev_report_event
ffffffff8187af70 T hiddev_connect
ffffffff8187b0c0 T hiddev_disconnect
ffffffff8187b140 t pidff_set_signed
